external_id,title,text,topic,topic_score
3f0b2e49-4042-4d03-8163-044bb26fdb98,Neustadt-Glewe: Tödlicher Unfall im morgendlichen Berufsverkehr,"Am Morgen kollidierten zwei Fahrzeuge auf eines Landesstraße zwischen Wöbbelin und Neustadt-Glewe. Für einen Fahrer kam jede Hilfe zu spät.

Zwischen Wöbbelin und Neustadt-Glewe (Landkreis Ludwigslust-Parchim) sind am Morgen gegen 7 Uhr zwei Fahrzeuge an einer Abbiegung zusammengestoßen. Nach ersten Erkenntnissen der Polizei könnte ein Vorfahrtsfehler an der Kreuzung zwischen Landesstraße 071 und der Straße Seeblick die Unfallursache gewesen sein. Trotz schneller medizinischer Hilfe konnte der Notarzt nur noch den Tod eines Autofahrers feststellen. Drei weitere Menschen wurden verletzt, zwei wurden ins Krankenhaus nach Schwerin gebracht, eine verletzte Frau in die Klinik nach Hagenow. Im Zuge der Rettungsmaßnahmen kam auch ein Hubschrauber zum Einsatz.

Totalschaden an beiden Unfallwagen

Die Landesstraße musste zwischen Wöbbelin und Neustadt-Glewe für mehrere Stunden voll gesperrt werden, bis in die Mittagsstunden, wie es von der Polizei zwischenzeitlich hieß. Die Unfallstelle kann über die Landesstraße 072 - das ist die ehemalige Bundesstraße 106 - umfahren werden. Die Kollision war so heftig, dass beide Fahrzeuge einen Totalschaden erlitten. Beziffert wurde dieser zunächst auf 2",Infrastruktur,0.5369839
tagesschau_fm-story-swr-cb5ff562-c68c-307e-905d-e6649820a3c8,Verwaltungsgericht entscheidet: Hornisgrinde-Wolf darf geschossen werden,"Der Wolf im Nordschwarzwald darf doch geschossen werden. Das Verwaltungsgericht Stuttgart hat einen Eilantrag von Naturschützern abgewiesen und gibt dem Umweltministerium Recht.

Von Heiner Kunold, Fabiola Germer, Ninja Degen

Der Wolf auf der Hornisgrinde im Nordschwarzwald darf nach längerem Streit zwischen Tierschützern und Land nun doch geschossen werden. Das hat das Verwaltungsgericht in Stuttgart entschieden. Das Landesumweltministerium hatte eine Sondergenehmigung erteilt, weil das Tier aus seiner Ansicht verhaltensauffällig ist und gezielt die Nähe von Menschen sucht.

Gericht argumentiert mit Gefahrenpotential

Das Stuttgarter Verwaltungsgericht geht davon aus, dass der Abschuss zurecht angeordnet wurde. Auch wenn bislang noch keine Menschen in Gefahr geraten seien, könne man sich nicht darauf verlassen, dass das auch so bleibt. Vielmehr müsse stets mit einer Verhaltensänderung bei dem Wolf gerechnet werden. Aufgrund der Paarungszeit der Wölfe seien zudem bis Ende März ""problematische Begegnungen"" wahrscheinlicher. Alle Versuche, den Wolf zu fangen oder zu ""vergrämen"" seien bislang ohne Erfolg geblieben. Darum dürfe nunmehr der Wolf als letztes Mittel getötet werden.

Init",Infrastruktur,0.44037065
20cd6fa9-9b3c-433a-ad21-bed6e0cb2e88,Bevölkerung zum ersten Mal seit Jahren geschrumpft,"Im Vergleich zu 2024 ist die Bevölkerung im vergangenen Jahr um rund 100.000 Einwohner zurückgegangen. Laut dem Statistischen Bundesamt lag dies insbesondere an der rückläufigen Zuwanderung nach Deutschland.

Zum ersten Mal seit fünf Jahren ist die Bevölkerungszahl in Deutschland gesunken. Nach einer ersten Schätzung des Statistischen Bundesamtes lebten zum Jahresende 2025 etwa 83,5 Millionen Menschen in Deutschland. Die Bevölkerung war damit um knapp 100.000 Personen kleiner als zum Jahresende 2024.

Zuletzt hatte es in den Jahren 2003 bis 2010 sowie im ersten Corona-Pandemiejahr 2020 Bevölkerungsrückgänge gegeben. ""Wie in allen Jahren seit der deutschen Vereinigung 1990 überstieg auch im Jahr 2025 die Zahl der Gestorbenen die Zahl der Geborenen"", berichtete das Statistische Bundesamt.

Zahl der Geburten und Nettozuwanderung gesunken

Für 2025 rechnet das Bundesamt nur noch mit 640.000 bis 660.000 Geburten. Dem stehen gut eine Million Todesfälle gegenüber. Daraus ergäbe sich für 2025 ein Geburtendefizit von 340.000 bis 360.000 Menschen.

Dieses Defizit war größer als in den Vorjahren. Gleichzeitig nahm die Nettozuwanderung deutlich ab. Somit konnte die Lücke zwischen den Geburten ",Politik,0.38986444
d73a93fe-3d98-4026-9768-65a103337f60,Neumünster: Stadt rät Eltern zu schneller Kita-Anmeldung,"Wer seine Kinder noch für dieses Jahr in einer städtischen Kita anmelden will, sollte das jetzt schnell tun.

Wer in Neumünster sein Kind noch für die Kita anmelden will, der sollte sich beeilen. Die Stadt rät Eltern ihre Kinder über das Portal des Landes Schleswig-Holstein einzutragen unter kitaportal-sh.de. Demnach hätten sich die Kitaträger in Neumünster für das neue Jahr darauf verständigt, schon Mitte bis Ende dieses Monats die Platzzusagen zu verteilen. Damit sollen Eltern früher Planungssicherheit haben, teilte die Stadt weiter mit.",Gesellschaft,0.45919108
7d9aa38e-2a65-4837-bfab-ca180fd20e95,Notzeit für Wildtiere: Jäger müssen Waldbewohner füttern,"Das Füttern von Wildtieren ist normalerweise verboten. Doch die anhaltende Kälteperiode verhindert, dass Waldbewohner genug Nahrung finden. Mit der sogenannten Notzeit können Jäger jetzt darauf reagieren.

In mehreren Landkreisen in Mecklenburg-Vorpommern ist wegen der anhaltenden Kälte die sogenannte Notzeit ausgerufen worden. Somit müssen Jäger im Kreis Ludwigslust-Parchim und Vorpommern-Greifswald nun auch Wildtiere füttern. Das ist laut Bundesjagdgesetz eigentlich verboten. Weil die Tiere wegen des langanhaltenden Frostes und des verharschten Schnees auf den Böden aber nur noch schwer an Futter kommen, sollen sie mit der sogenannten Notzeit unterstützt werden. Das gilt für sogenanntes Schalenwild wie Rehe oder Hirsche, die bei dieser Witterung besonders schwer Futter finden.

Klare Regeln für Wildtierfütterung

Jäger müssen allerdings Regeln beachten. So darf beispielsweise an einer Futterstelle im Umkreis von 200 Metern kein Wild erlegt werden. Außerdem sollen Jäger vorrangig Raufutter verwenden, zum Beispiel Heu, Stroh und Kastanien. Nass- oder Kraftfutter sowie Küchenabfälle sind verboten. Der Landkreis Nordwestmecklenburg hat diese Maßnahme noch nicht umgesetzt. Laut eines ",Vermischtes,0.34383973
2f3e4775-e18e-4bd9-8235-7ad66b87901e,S5: Parkplätze am Bahnhof Henstedt-Ulzburg wegen Bauarbeiten gesperrt,"Seit 5. Januar sind die Parkplätze an der Reumannstraße gesperrt. Die Sperrung des ersten Gleises folgt im Februar.

Der Bahnhof Henstedt-Ulzburg (Kreis Segeberg) wird für den Ausbau der Linie S5 modernisiert. Wie die AKN mitteilt, sind für die Vorbereitung der Arbeiten seit dem 5. Januar zunächst die Parkplätze im Bereich der Reumannstraße gesperrt. Autofahrende könnten auf die Parkplätze am Bahnhof Ulzburg Süd ausweichen, heißt es. Der Bahnbetrieb wird während der Bauarbeiten laut AKN weitgehend aufrechterhalten.

Kaltenkirchen direkt zum Hamburger Hauptbahnhof

Ab Februar soll zwar jeweils ein Gleis gesperrt werden, der Zugverkehr wird laut AKN jedoch auf dem anderen Gleis weiterlaufen. Reisende der Linien A1, A2 und A3 könnten den Bahnhof Henstedt-Ulzburg so weiterhin nutzen. Erst im Jahr 2027 muss der gesamte Bahnhof während der Montage der Deckenstromschiene zeitweise gesperrt werden. Der Ausbau der S5 soll voraussichtlich Ende 2028 abgeschlossen sein. Dann fahren die Züge von Kaltenkirchen direkt zum Hamburger Hauptbahnhof.",Infrastruktur,0.48469472
tagesschau_fm-story-swr-988981da-8b65-30f9-971e-983c08cdc60a,Fahrerflucht im Kreis Bad Kreuznach endet auf Bremsscheibe,"Bei Martinstein hat ein Mann sein Auto gecrasht. Statt anzuhalten, fuhr er noch kilometerweit - währenddessen flogen Reifen und Felge weg. Bis zum Zwangsstopp.

Von Judith Seitz

Augenreiben bei der Polizei in Kirn: Am Samstagmorgen meldete sich ein Autofahrer, der einen Unfall gebaut hatte. Sein Auto sei nicht mehr fahrtüchtig und stehe jetzt zwischen Monzingen und Merxheim im Kreis Bad Kreuznach.

Kein Wunder, denn vorne rechts fehlten sowohl Reifen als auch Felge. Die hatte der Fahrer unterwegs verloren und es war nur noch die Bremsscheibe übrig.

Kollision mit anderem Auto in Martinstein

Ursache für das kaputte Auto war ein Zusammenprall mit einem parkenden Auto. Wohl aus Unachtsamkeit war er zuvor in Martinstein in dieses hineingefahren.

Statt sich um den Schaden zu kümmern, war er aber einfach davongefahren. Nachdem sich nach und nach die Einzelteile des Autos verabschiedeten, blieb es nach mehreren Kilometern liegen.

Fahrerflucht beschädigt auch Straße

Die zuvor zurückgelegte Strecke hinterließ neben Fahrzeugteilen auch Schäden an der Asphaltdecke der Straße. Nach dem unfreiwilligen Halt erkannte der Fahrer schließlich seinen Fehler und meldete sich selbstständig bei der",Infrastruktur,0.5052489
0277c151-6fb2-4488-aa8f-e4cd22ebc25f,Trump rechnet mit Lösung im Grönland-Streit,"Heute Nachmittag soll Donald Trump eine Rede beim Weltwirtschaftsforum in Davos halten. Seine Abreise verlief zwar mit Hindernissen, trotzdem zeigte sich der US-Präsident mit Blick auf den Konflikt um Grönland optimistisch.

Von Nina Barth, ARD Washington

US-Präsident Donald Trump war schon auf dem Weg zum Weltwirtschaftsforum in Davos. Dann musste die Präsidentenmaschine Air Force One wieder umkehren auf den Militärflughafen bei Washington. Grund sei ein kleines elektrisches Problem an der Maschine gewesen, erklärte Trumps Sprecherin. Trump stieg in eine Ersatzmaschine und ist jetzt auf dem Weg mit etwa zweieinhalb Stunden Verspätung.

Es werde ein sehr interessantes Treffen in Davos werden, hatte der US-Präsident kurz vor dem Abflug angekündigt. Am Nachmittag wird er auf dem Weltwirtschaftsforum eine Rede halten. Zudem sind mehrere Treffen mit anderen Staats- und Regierungschefs geplant. Im Mittelpunkt dürfte dabei der Streit um das zu Dänemark gehörende Grönland stehen.

Trump bekräftigt Besitzanspruch auf Grönland

Er denke, man werde eine Lösung finden, mit der die NATO und die USA sehr glücklich sein werden, sagte Trump wenige Stunden vor seinem Aufbruch nach Davos. Er wiede",Vermischtes,0.34307587
3c145bed-90e3-4a7f-852a-5ab4225ce725,CDU will Mindestlohn-Ausnahmen für Saisonarbeiter,"Saisonarbeitskräfte in der Landwirtschaft sollen nach Willen der CDU künftig vom Mindestlohn ausgenommen werden. Sie übten keine Vollerwerbstätigkeit aus. Ähnliche Vorschläge scheiterten bislang am Widerstand der SPD.

Die CDU will offenbar einen erneuten Versuch unternehmen, Saisonarbeitskräfte in der Landwirtschaft vom Mindestlohn auszunehmen.

""Die CDU Deutschlands setzt sich dafür ein, dass für Saisonkräfte in der Landwirtschaft vom Mindestlohn abgewichen werden kann"", hieß es in einem Antrag an den Bundesparteitag im Februar in Stuttgart. Das berichtet das ARD-Hauptstadtstudio.

Die Saisonarbeiter helfen nur in Spitzenzeiten während der Ernte und übten keine Vollerwerbstätigkeit aus, hieß es in dem Antrag. ""Und zweitens kommen die Saisonkräfte aus dem Ausland, wo ein Stundenlohn unter dem Mindestlohn auch noch deutlich über den dortigen Standards liegt"", hieß es weiter. So könnten bei niedrigeren Löhnen ""sogar mehr Saisonkräfte davon profitieren"".

Deutsche Landwirte und der Bauernverband warnen schon seit Langem vor der Gefahr, dass viele ihrer Produkte wegen der hohen Löhne auch für Saisonarbeiter nicht mehr wettbewerbsfähig seien.

Widerstand der SPD

Der Bauernverband ford",Politik,0.4221512
97f7e5b0-3728-4951-bc36-8ef9914fdd7d,Originalschrift des Pommernliedes jetzt im Pommerschen Landesmuseum ,"Die Nachfahren des Theologen und Dichters Adolf Pompe haben dem Museum Erinnerungsstücke aus seinem Nachlass geschenkt.

Das Pommersche Landesmuseum in Greifswald (Landkreis Vorpommern-Greifswald) hat erstmals das Autograf des ""Pommernliedes"" der Öffentlichkeit präsentiert. Das Schriftstück ist der prominenteste Teil des Nachlasses von Adolf Pompe (1831-1889). 1882 hat er den Text für das Pommernlied geschrieben. 2025 hatten die Nachfahren des Theologen und Dichters dieses Erbe an das Museum übergeben. Erinnerungsstücke an die Studienzeit von Pompe in Halle sind dabei, weitere Briefe und Schriftstücke, Bücher und Fotografien aus der Familiengeschichte der Pompes.

Pommernlied hat hohe emotionale Bedeutung

Bei der Präsentation der neuen Sammlungsstücke am Wochenende im Museum sprach der Musikwissenschaftler Martin Löser über die Bedeutung des Pommernliedes. Es sei ein Erkennungsmerkmal für Region und Land und habe eine hohe emotionale Bedeutung, vor allem für Menschen, die nach 1945 aus Pommern vertrieben wurden. Es sei aber auch wichtig für alle Generationen und könne zur Idenfikation, Gemeinschaft und Geselligkeit beitragen: ""Und wir wären klug beraten, es breit zu pflegen, um es",Kultur,0.5446172
tagesschau_fm-story-id-b609c181-5e8f-42c8-8919-af7dc68e3618,Kommunalwahlen 1946: In den Gemeinden begann die Zukunft,"Es waren deutschlandweit die ersten demokratischen Wahlen nach der Nazi-Diktatur - die Kommunalwahlen in Hessen im Januar 1946. Bis heute halten sie einen Rekord.

Von Jonas Schulte

Januar 1946 - nach dem Zweiten Weltkrieg liegt Hessen in Trümmern. Doch bei vielen Menschen zeigt sich kurz vor den ersten Kommunalwahlen auch eine Aufbruchstimmung. Vom damaligen SPD-Ortsvereinsvorsitzenden in Reichelsheim im Odenwald, Johannes Steiger, ist ein Zitat überliefert. ""Wir alle sind beseelt von dem Willen, Deutschland und die Demokratie wieder aufzubauen"", erzählt Gerd Lode vom Regionalmuseum.

Knapp acht Monate nach Kriegsende hatten es die Amerikaner eilig mit der Demokratie. ""Die haben die Wahlen angeordnet, die Deutschen hatten sich zurückgehalten"", berichtet Historiker Walter Mühlhausen, Experte für die hessische Nachkriegszeit.

Erstmal ""wählen üben""

""Die Amerikaner wollten checken, wie die politischen Einstellungen sind und inwieweit die Deutschen bereit sind für die Demokratie"", berichtet Mühlhausen. Die Idee war, die Demokratie von unten nach oben aufzubauen und sich dann entwickeln zu lassen.

Für die Parteien und unabhängigen Kandidaten hieß es damals: Tempo machen! Zur Wahl st",Politik,0.52362114
1c45ad5a-5a26-4f44-997f-24357d708299,Nach Unfall: Schweriner Werderstraße gesperrt,"Bei einem Unfall wurde eine Person leicht verletzt. Die Schweriner Werderstraße musste am Mittwochnachmittag gesperrt werden.

Die Werderstraße in Schwerin musste am Mittwochnachmittag halbseitig gesperrt werden. Grund dafür war ein Unfall. Zwei Autos waren nach Angaben der Polizei beteiligt. Bei dem Unfall sei eine Person leicht verletzt worden. Diese wurde ins Krankenhaus gebracht. Aufgrund der Bergungsarbeiten musste die Werderstraße in Richtung Güstrow gesperrt werden - die Sperrung dauerte bis zum späten Mittwochnachmittag. Angaben zur Schadenshöhe konnte die Polizei noch nicht machen.",Infrastruktur,0.5330158
tagesschau_fm-story-id-02fff2dc-06e6-4f63-9820-034e6d942779,Amtsgericht: Richter aus Kassel wegen sexueller Übergriffe angeklagt,"Ein hoher Richter soll einer Proberichterin gegenüber übergriffig geworden sein. Das ist der schwere Vorwurf gegen den ehemaligen Vizepräsidenten des Kasseler Amtsgerichts. Er musste den Posten räumen.

Von Heike Borufka

Die Gießener Staatsanwaltschaft wirft dem Juristen sexuelle Nötigung, schwere sexuelle Belästigung und besonders schwere Nötigung in insgesamt vier Fällen vor. Sie hat deswegen Anklage gegen den 56-Jährigen erhoben. Die Behörde bestätigte entsprechende hr-Informationen.

Der Mann soll seine besondere Stellung am Amtsgericht Kassel ausgenutzt und zwischen September 2023 und Februar 2025 eine Probe-Richterin massiv belästigt haben. Seit September 2025 ist er nach Auskunft des Justizministeriums nicht mehr als Richter tätig. Er sei an eine Verwaltungsbehörde abgeordnet worden.

Mehr Details will weder das Ministerium noch die ermittelnde Behörde mit Hinweis auf die Persönlichkeitsrechte des Angeschuldigten nicht nennen.

Vorwürfe von weiteren Frauen

Die Generalstaatsanwaltschaft Frankfurt verwies den Fall an die Staatsanwaltschaft Gießen, nachdem die frühere Proberichterin Anzeige erstattet hatte.

In einem anonymen Schreiben an den hr belasten weitere Frauen den fr",Innere_Sicherheit,0.43918583
b9efc0ef-c12c-47cf-b041-4390dbab1855,"Dobrindt sieht ""keinen Änderungsbedarf"" ","Der Wirtschaftsflügel der Union will den Rechtsanspruch auf Teilzeit einschränken. Innenminister Dobrindt lehnt den Vorstoß jedoch ab. Er gehe an den Lebensmodellen vieler Menschen vorbei. Auch aus der CDU kommt Kritik.

Bundesinnenminister Alexander Dobrindt lehnt den Vorschlag der Mittelstands- und Wirtschaftsunion ab, das Recht auf Teilzeit einzuschränken. ""Ich sehe da keinen Änderungsbedarf"", sagte Dobrindt dem Sender ntv. Die Arbeitszeit sei etwas, was sehr individuell entschieden werde, so der CSU-Minister - jeder entscheide selbst, wie viel er heute arbeiten wolle und könne.

Er glaube nicht, dass aus dem Vorstoß ein politisches Programm werden werde. Sein Maßstab sei eher die Flexibilisierung der Arbeitszeit. Er glaube, dass man weg müsse vom Acht-Stunden-Tag und hin zu einer Wochenarbeitszeit. ""Das kommt, glaube ich, dem Lebensgefühl der Menschen näher.""

Der Wirtschaftsflügel der CDU will den Teilzeitanspruch von Arbeitnehmern begrenzen. In dem Antrag für den Bundesparteitag im Februar fordert er, dass der bisher geltende Rechtsanspruch auf Teilzeit künftig nur bei ""Vorliegen einer besonderen Begründung gelten"" solle. Dazu zählten etwa die Erziehung von Kindern, die Pfleg",Politik,0.5357324
8e47026d-462d-4518-9128-ae41261bc027,Wolgast: Historischer Lotsenturm wird nachgebaut,"Die Stadtvertreter entschieden sich mit knapper Mehrheit dafür. Ein Lotsenturm prägte bis zu Beginn des 20. Jahrhunderts das Stadtbild.

Nach historischem Vorbild soll in Wolgast (Landkreis Vorpommern-Greifswald) ein Lotsenturm nachgebaut werden. Das dreietagige Gebäude soll im Stadthafen entstehen, teilt die Stadtverwaltung mit. Die Stadtvertreter hatten am Montagabend dafür gestimmt, mit 13:10 Stimmen. Sie diskutierten zuvor heftig. Kritiker führten die Haushaltssituation ins Feld. Bei Gesamtkosten von 477.000 Euro käme auf die Stadt ein Eigenanteil von zirka 200.000 Euro zu, plus Folgekosten. Auch sei bisher noch kein barrierefreier Zugang eingeplant. Befürworter argumentierten, dass der Hafen ein wichtiges Highlight bekäme.

Auch heiraten im Lotsenturm möglich

Das dreietagige Gebäude soll nicht nur touristisch, sondern auch als Standesamt genutzt werden. Bis Anfang des 20. Jahrhunderts stand ein Lotsenturm am Wolgaster Hafen. Die Idee, ihn wieder aufzubauen, gibt es seit zehn Jahren. Damals sollte der Bau privat finanziert werden. Der Investor zog sich aber 2024 zurück. Die Stadt ist nun selbst Projektträger. Wegen der Baukosten könnte es erneut eine Abstimmung in der Stadtver",Infrastruktur,0.39787266
tagesschau_fm-story-rbb_kein-ringbahn-halt-bahnhof-berlin-wedding-brandstiftung,Brandschäden: Ringbahn hält bis Anfang Februar nicht am Bahnhof Wedding,"Die Einschränkungen am S-Bahnhof Wedding infolge eines mutmaßlichen Brandanschlags an Silvester dauern noch bis mindestens Anfang Februar an. Bis dahin halten die Linien der Ringbahn nicht am Bahnhof, wie die Bahn am Montag mitteilte. Fahrgäste vom und zum Gesundbrunnen sowie Westhafen sind daher weiterhin auf den Ersatzverkehr mit Bussen angewiesen. Unterbrochen ist die Ringbahn nicht. Sie hält aber nicht am Bahnhof Wedding.

Bahn geht von Brandstiftung aus

In der Neujahrsnacht war der Bahnsteig des S-Bahnhofs durch ein Feuer stark beschädigt worden. Die Bahn geht von Brandstiftung aus. ""Das Bahnsteigdach, das ehemalige Aufsichtsgebäude, Beleuchtungs-, Beschallungs- sowie weitere elektrische und telekommunikative Anlagen wurden zum Teil zerstört"", hieß es. Der Schaden dürfte der Bahn zufolge bei rund 300.000 Euro liegen. Bis Anfang Februar sollen nun provisorische Technik- und Beleuchtungsanlagen eingebaut werden. Außerdem müssten beschädigte Bauteile gesichert und verunreinigte Flächen gesäubert werden. Der vorgesehene Zeitplan sei auch abhängig von der Witterung hieß es, kann sich also noch verschieben.

Sendung: rbb24 Inforadio, 12.01.2026, 18 Uhr",Infrastruktur,0.4816626
ccf4ab0e-f075-415d-a8a8-a02f9f91fc13,Glatteis und Eisregen im Nordosten,"Der Winter hat den Norden Deutschlands weiter fest im Griff. Vor allem im Nordosten ist es glatt. Am Morgen stoppte der Flughafen BER den Betrieb, inzwischen starten und landen dort wieder Maschinen.

Glatte Gehwege und Straßen, Eisregen und schlechte Sicht wegen Nebels: Am frühen Morgen hat sich der Winter im Nordosten von seiner garstigen Seite gezeigt. Eine Unwetterwarnung sprach der Deutsche Wetterdienst (DWD) für die Mecklenburger Seenplatte bis zur Ostsee aus, dort drohe gefrierender Regen mit Eisansatz. Weiter südlich gebe es Glatteis. Die Lage dürfte sich demnach im Tagesverlauf bei Temperaturen um den Gefrierpunkt langsam entspannen. Vereinzelt könne noch Schneegriesel fallen.

Betroffen vom Winterwetter ist auch der Hauptstadtflughafen BER. Am frühen Morgen wurden alle Flüge vorerst gestrichen. Der Winterdienst  habe die Startbahnen die gesamte Nacht über mit Enteisungsmittel behandelt, aber ohne Erfolg, sie seien spiegelglatt, hieß es von der Flughafengesellschaft. Bis zum Mittag gab es keine Starts und Landungen.

Inzwischen hat der Flughafen den Betrieb wieder aufgenommen. Es kommt aber weiterhin zu massiven Verspätungen und Flugstreichungen. Die Enteisung dauere entsp",Infrastruktur,0.56430626
bd47517a-4c5b-4145-a452-fccec04c9914,Zoogenehmigung für den Wildpark Müden nur unter Auflagen,"Rund 56.000 Euro soll der Park gegenüber dem Landkreis Celle als Auflage erbringen - falls der Park aufgelöst werden muss.

Der Landkreis Celle hat die Erteilung einer Zoogenehmigung für den Wildpark Müden unter Auflagen angekündigt. Laut Landkreis muss der Betreiber des Wildparks nun eine Sicherheitsleistung von 55.600 Euro hinterlegen. Diese Summe soll finanziellen Schutz bieten, falls der Park aufgelöst werden muss. Den Angaben zufolge ist jedoch keine Hinterlegung in bar erforderlich – auch eine Grundschuld oder eine Bankbürgschaft wären akzeptabel. Gegen diese Forderung des Landkreises hat der Wildpark nun die Möglichkeit, Rechtsmittel einzulegen. Auf Anfrage des NDR Niedersachsen erklärte der Betreiber des Parks, man habe den Landkreis noch einmal um ein Gespräch gebeten. Die Mitteilung der Verwaltung werde man jetzt zwar durcharbeiten, das Problem sei aber nicht gelöst. Bereits in der Vergangenheit gab es zwischen dem Wildpark Müden und dem Landkreis Celle Streitigkeiten darüber, unter welchen Bedingungen der Park seine Zoogenehmigung erhält.",Vermischtes,0.25920674
tagesschau_fm-story-william_turner_ausstellung_luxemburg_100,Bilder des legendären Malers William Turner bald in Luxemburg zu bewundern ,"Es wird wohl das Kunstereignis 2026 in der Großregion werden: die Ausstellung mit Werken des legendären britischen Malers William Turner in der Villa Vauban in Luxemburg-Stadt. Ein Blick hinter die Kulissen.

Von Reporterin: Barbara Grech/ Onlinefassung: Nadja Schmieding

In Zusammenarbeit mit der ""Tate Britain"" werden Werke des Künstlers und seiner Zeitgenossen gezeigt, die die ""Grand Tour""- also die Bildungsreisen der jungen Adeligen durch Europa im 18. und 19. Jahrhundert - thematisieren. Die Vorbereitungen für diese große Ausstellung haben bereits begonnen und der Kurator der Ausstellung von der ""Tate Britain"" war bereits in Luxemburg.

David Blayney-Brown gilt als einer der führenden Turner-Spezialisten weltweit, hat unzählige Bücher über den eigenwilligen, aber wegweisenden Künstler geschrieben und hat diese Ausstellung, die ab dem 4. Juli zum ersten Mal weltweit gezeigt wird, konzipiert.

Künstler auf Tour mit den Adeligen

Als ""Grand Tour"" wird die Bildungsreise der Adeligen durch Europa bezeichnet, in deren Schlepptau: britische Künstler. Damals wurden die jungen, wohlgestellten Gentleman von ihren Eltern auf die Reise geschickt, um die Geschichte und Kunst der Antike zu s",Kultur,0.4654609
a952036e-2c9a-43a3-b94f-bf2012d42da5,Neue Regionalzüge für Niedersachsen kommen noch später als geplant,"Bahnreisende müssen sich weiter gedulden: Die Lieferung neuer Regionalzüge des Herstellers Alstom für das sogenannte Expresskreuz Bremen-Niedersachsen verzögert sich erneut. Die neue Auslieferung ist für Herbst geplant.

Ursprünglich sollten die ersten der insgesamt 34 Doppelstockzüge im ersten Quartal dieses Jahres ausgeliefert werden. Doch daraus wird nichts. ""Eine Auslieferung ab März halten wir nach aktuellem Stand nicht mehr für realistisch"", teilte eine Sprecherin der Landesnahverkehrsgesellschaft Niedersachsen (LNVG) mit. Am Bau der Züge liegt es demnach nicht. Verzögerungen gebe es vielmehr bei der behördlichen Zulassung, damit Fahrgäste mitfahren dürfen, sagte die Sprecherin. Die LNVG geht eigenen Angaben zufolge dennoch davon aus, dass Alstom im Laufe dieses Jahres sämtliche Fahrzeuge liefern wird.

Auslieferung der neuen Züge für Herbst geplant

Bereits im November 2024 hatte Alstom eine Verzögerung angekündigt und damals Materialengpässe als Grund genannt. Zu diesem Zeitpunkt hieß es, dass bis März 2026 zunächst 20 Züge zur Verfügung stehen sollen, die restlichen sollten bis Ende 2026 folgen. Die Fahrzeuge waren ursprünglich für den Einsatz ab Dezember 2024 vorgesehen. ",Infrastruktur,0.44637808
dd90a1c4-e971-45e8-ae31-f2d206bfd6b9,42-Jährige in Hannover getötet - Ehemann unter Verdacht,"Eine 42 Jahre alte Frau ist im Stadtteil Groß Buchholz in Hannover am Freitag getötet worden. Verdächtigt wird nach Angaben der Polizei der Ehemann der Getöteten.

Ein Notruf war am Freitagmorgen gegen 9.05 Uhr bei der Polizei eingegangen - es ging demnach um eine Auseinandersetzung in einer Wohnung in Groß Buchholz. Vor Ort angekommen, fanden die Beamten die verletzte Frau vor. Reanimationsmaßnahmen brachten laut Polizei keinen Erfolg, auch ein Notarzt konnte nur noch den Tod feststellen.

Messer bei Ehemann gefunden - Tatwaffe?

Wenig später sei wegen eines Schwerverletzten auf der A2 ein weiterer Notruf eingegangen, heißt es in einer Mitteilung der Beamten. Bei ihm soll es sich um den 43 Jahre alten Ehemann der Getöteten handeln - die Polizei geht auf Basis erster Erkenntnisse davon aus, dass er auf der Autobahn einen Suizidversuch unternahm. Bei ihm sei ein Messer gefunden worden. Ob es sich dabei um die Tatwaffe handle, ist noch unklar. Gegen den 43-Jährigen wird ermittelt. Zeuginnen und Zeugen, die Hinweise zu dem Vorfall geben können, werden gebeten, sich beim Kriminaldauerdienst Hannover unter der Telefonnummer (0511) 1 09 55 55 zu melden.",Vermischtes,0.29908922
098b04b1-12e2-4170-8d92-11e473e81575,Greifswalder FC bereitet sich mit neuem Trainer auf Rückrunde vor,"Björn Lipfert trainiert den GFC zum ersten Mal. Er soll die Fußballmannschaft vor dem Abstieg bewahren.

Der Fußballregionalligist Greifswalder FC (Landkreis Vorpommern-Greifswald) ist am Dienstag wieder in die Vorbereitung für die Rückrunde gestartet. Die erste Trainingseinheit in der Winterpause leitete der neue Cheftrainer Björn Lipfert. Er soll dafür sorgen, dass der GFC in dieser Saison die Klasse hält. Der 44-Jährige trainierte zuletzt drei Jahre langeine Mannschaft in der zweiten lettischen Liga. Zum Beginn der Winterpause im Dezember übernahm er nun die Greifswalder Mannschaft. Die steht nach einer enttäuschenden Hinrunde auf Tabellenplatz 14 und steckt im Abstiegskampf. ""Ich habe jetzt auch den Jungs gesagt, dass die hier keiner in eine Schublade steckt. Was ich die letzten beiden Tage gesehen habe, hat mir sehr gut gefallen"", so Trainer Lipfert zum NDR.

Kaderplanung beim Greifswalder FC ungewiss

Ob er seine Mannschaft mit Neuzugängen verstärken kann, ist noch nicht bekannt. Verantwortlich für die Kaderplanung ist Greifswalds Sportchef Roland Kroos: ""Wir sind in Gesprächen. Klar ist, dass wir nur neue Spieler nach Greifswald holen können, wenn alte gehen."" In der Winterp",Sport,0.48198253
